date,OMI1,OMI2,phase,phase_angle,magnitude
1980-01-09,0.23802,0.59353,4.0,158.14801130225737,0.6394774
1980-01-10,0.26275,0.59161,4.0,156.05269885649193,0.647333
1980-01-11,0.29239,0.59004,4.0,153.63962159609534,0.6585128
1980-01-12,0.32944,0.58956,4.0,150.80399511792558,0.6753604
1980-01-13,0.37625,0.59006,4.0,147.47650035878593,0.6998106
1980-01-14,0.43452,0.59049,4.0,143.6520073404873,0.7331344
1980-01-15,0.5049,0.58901,4.0,139.3967828041735,0.7757943
1980-01-16,0.58658,0.58331,3.0,134.83985100215972,0.8272404
1980-01-17,0.6772,0.57091,3.0,130.132392231913,0.8857415
1980-01-18,0.77287,0.54965,3.0,125.41969205771491,0.9483898
1980-01-19,0.86846,0.51799,3.0,120.81381905299148,1.0112054
1980-01-20,0.95802,0.4752,3.0,116.38247127623822,1.0694004
1980-01-21,1.03525,0.42137,3.0,112.1474270516975,1.1177187
1980-01-22,1.09393,0.35713,3.0,108.08005496592537,1.1507496
1980-01-23,1.12829,0.28337,3.0,104.09823932318473,1.1633302
1980-01-24,1.13312,0.20096,3.0,100.05689453503841,1.1508023
1980-01-25,1.10393,0.11089,3.0,95.73613171624328,1.1094855
1980-01-26,1.03707,0.01468,3.0,90.8109827421258,1.037174
1980-01-27,0.93003,-0.08509,2.0,84.77246698134198,0.9339144
1980-01-28,0.78189,-0.18437,2.0,76.73199531748526,0.8033332
1980-01-29,0.59396,-0.27775,2.0,64.93807716323964,0.6556932
1980-01-30,0.37023,-0.35898,2.0,45.88386937596775,0.5156907
1980-01-31,0.11756,-0.42184,1.0,15.572295659373935,0.4379148
1980-02-01,-0.15447,-0.46103,8.0,341.47636270551834,0.4862198
1980-02-02,-0.43419,-0.47302,8.0,317.45085263777105,0.6420817
1980-02-03,-0.70873,-0.45661,7.0,302.79227005189864,0.8430842
1980-02-04,-0.96503,-0.41312,7.0,293.1752982949098,1.0497386
1980-02-05,-1.19095,-0.34625,7.0,286.2109592376606,1.2402625
1980-02-06,-1.37616,-0.26159,7.0,280.76277300560577,1.4008019
1980-02-07,-1.51277,-0.16584,7.0,276.256165463357,1.5218332
1980-02-08,-1.59565,-0.06592,7.0,272.3656762282902,1.597011
1980-02-09,-1.62242,0.0318,6.0,268.8771264407284,1.6227316
1980-02-10,-1.59324,0.12202,6.0,265.62049027899934,1.5979056
1980-02-11,-1.51046,0.20056,6.0,262.43646698212416,1.523717
1980-02-12,-1.37832,0.26402,6.0,259.1562307205656,1.403379
1980-02-13,-1.20276,0.30928,6.0,255.5792779381096,1.2418879
1980-02-14,-0.9912,0.33312,6.0,251.42366254671117,1.0456798
1980-02-15,-0.75238,0.33223,6.0,246.17508559264508,0.8224673
1980-02-16,-0.496,0.30371,6.0,238.52009141431068,0.5815976
1980-02-17,-0.23222,0.24566,5.0,223.3890258174278,0.3380458
1980-02-18,0.02895,0.15789,4.0,169.609913395926,0.1605221
1980-02-19,0.27831,0.04234,3.0,98.65022347691375,0.2815122
1980-02-20,0.50811,-0.09668,2.0,79.22689491044143,0.517226
1980-02-21,0.71251,-0.25277,2.0,70.4673539702557,0.7560179
1980-02-22,0.88769,-0.41776,2.0,64.79763301117133,0.9810795
1980-02-23,1.0319,-0.58246,2.0,60.55727428880981,1.1849377
1980-02-24,1.14501,-0.73728,2.0,57.222229729968504,1.3618479
1980-02-25,1.22809,-0.87304,2.0,54.59126349694225,1.506786
1980-02-26,1.28281,-0.98153,2.0,52.5789303010547,1.6152407
1980-02-27,1.311,-1.056,2.0,51.148834440659925,1.6834064
1980-02-28,1.31429,-1.0914,2.0,50.293409057538696,1.7083654
1980-02-29,1.29414,-1.08441,2.0,50.03905549876308,1.6884145
1980-03-01,1.26453,-1.01759,2.0,51.17574194651618,1.6231222
1980-03-02,1.19989,-0.9238,2.0,52.40718539740142,1.5143125
1980-03-03,1.1145,-0.78884,2.0,54.70924613790089,1.3654226
1980-03-04,1.01079,-0.61491,2.0,58.6859292244618,1.183136
1980-03-05,0.89102,-0.40593,2.0,65.50698660389176,0.9791301
1980-03-06,0.75705,-0.16747,2.0,77.52625670172537,0.7753521
1980-03-07,0.60999,0.09316,3.0,98.68333324632061,0.6170629
1980-03-08,0.45002,0.367,3.0,129.19790830411537,0.5806953
1980-03-09,0.27641,0.64368,4.0,156.7602767386173,0.7005187
1980-03-10,0.08774,0.91165,4.0,174.50260984187958,0.9158624
1980-03-11,-0.11766,1.15859,5.0,185.79876256411023,1.1645491
1980-03-12,-0.34101,1.37181,5.0,193.95985897119596,1.4135594
1980-03-13,-0.58226,1.53881,5.0,200.72580534593158,1.6452851
1980-03-14,-0.83902,1.648,5.0,206.98128494093515,1.849286
1980-03-15,-1.10573,1.68977,5.0,213.19941825015354,2.0193963
1980-03-16,-1.37316,1.65775,5.0,219.63588886426203,2.1526039
1980-03-17,-1.62884,1.55017,6.0,226.41759201481875,2.2485876
1980-03-18,-1.8586,1.37068,6.0,233.59197420704132,2.3093631
1980-03-19,-2.04876,1.12819,6.0,241.1597562708719,2.3388524
1980-03-20,-2.1883,0.83553,6.0,249.10229682315548,2.3423848
1980-03-21,-2.26998,0.50756,6.0,257.3961692518823,2.3260322
1980-03-22,-2.29036,0.15944,6.0,266.01786388881834,2.295903
1980-03-23,-2.24911,-0.19459,7.0,274.9448408538757,2.2575121
1980-03-24,-2.14798,-0.54161,7.0,284.15204520609643,2.2152109
1980-03-25,-1.99008,-0.87015,7.0,293.61705226703214,2.171999
1980-03-26,-1.77944,-1.17008,7.0,303.3271272773603,2.1296699
1980-03-27,-1.52086,-1.43256,7.0,313.28750711949704,2.0893164
1980-03-28,-1.21995,-1.65001,8.0,323.52229171973926,2.052026
1980-03-29,-0.8832,-1.81616,8.0,334.06630968310213,2.0195246
1980-03-30,-0.51815,-1.92605,8.0,344.9426606746033,1.9945295
1980-03-31,-0.1334,-1.97613,8.0,356.13806860969544,1.9806275
1980-04-01,0.26137,-1.96428,1.0,7.579338733207379,1.9815929
1980-04-02,0.65546,-1.88979,1.0,19.1287333634462,2.0002334
1980-04-03,1.03733,-1.75341,1.0,30.608865097936814,2.0372777
1980-04-04,1.39483,-1.55744,1.0,41.847354041976615,2.0907342
1980-04-05,1.7155,-1.30583,2.0,52.72179108226979,2.1559527
1980-04-06,1.987,-1.00444,2.0,63.18313829908466,2.2264476
1980-04-07,2.19778,-0.66134,2.0,73.25278974887887,2.2951269
1980-04-08,2.33781,-0.28702,2.0,83.000651277422,2.3553634
1980-04-09,2.3996,0.10548,3.0,92.51694898363071,2.4019172
1980-04-10,2.3793,0.50097,3.0,101.89015079419242,2.4314687
1980-04-11,2.27754,0.8829,3.0,111.18907558113838,2.442683
1980-04-12,2.09997,1.23473,3.0,120.45446659799359,2.436069
1980-04-13,1.85704,1.5414,3.0,129.69371077284734,2.4134026
1980-04-14,1.5631,1.79074,4.0,138.88296319587135,2.3769794
1980-04-15,1.23502,1.97425,4.0,147.9713793644629,2.3287201
1980-04-16,0.8907,2.08732,4.0,156.89111567316314,2.2694166
1980-04-17,0.54766,2.12888,4.0,165.5733270612011,2.1981952
1980-04-18,0.22209,2.10088,4.0,173.96551247062644,2.1125863
1980-04-19,-0.07184,2.00767,5.0,182.04932751669813,2.0089548
1980-04-20,-0.32245,1.85558,5.0,189.85802731443528,1.8833882
1980-04-21,-0.52069,1.65263,5.0,197.48794553174733,1.7327158
1980-04-22,-0.66041,1.40839,5.0,205.12241184145344,1.5555397
1980-04-23,-0.73846,1.13378,5.0,213.07723021060173,1.3530633
1980-04-24,-0.75486,0.8409,5.0,221.91372132989613,1.1300117
1980-04-25,-0.713,0.54256,6.0,232.73054454274092,0.8959578
1980-04-26,-0.61962,0.25166,6.0,247.89536363040153,0.6687763
1980-04-27,-0.48472,-0.01968,7.0,272.32497519519137,0.4851193
1980-04-28,-0.32103,-0.26095,7.0,309.10601827495714,0.413709
1980-04-29,-0.14315,-0.464,8.0,342.85432913356004,0.48558
1980-04-30,0.0336,-0.62341,1.0,3.0850921918538745,0.6243148
1980-05-01,0.19446,-0.73664,1.0,14.787735260660185,0.7618747
1980-05-02,0.32641,-0.80376,1.0,22.10225856113712,0.86751
1980-05-03,0.41909,-0.82717,1.0,26.869291302617142,0.9272792
1980-05-04,0.46542,-0.81126,1.0,29.84290063712683,0.9352853
1980-05-05,0.46179,-0.76216,1.0,31.211521355158652,0.8911441
1980-05-06,0.40804,-0.68761,1.0,30.68564713077481,0.799565
1980-05-07,0.30714,-0.59685,1.0,27.230425595922384,0.6712413
1980-05-08,0.1648,-0.50054,1.0,18.223840882400708,0.5269719
1980-05-09,-0.01095,-0.41053,8.0,358.4721212434366,0.410676
1980-05-10,-0.21004,-0.33944,8.0,328.2514458393581,0.3991695
1980-05-11,-0.42053,-0.29989,7.0,305.49357595291474,0.516507
1980-05-12,-0.62863,-0.30319,7.0,295.7481427794446,0.6979254
1980-05-13,-0.81884,-0.35737,7.0,293.578115324023,0.8934273
1980-05-14,-0.97484,-0.46474,7.0,295.4887550672671,1.079952
1980-05-15,-1.08143,-0.61981,7.0,299.81871565612096,1.2464571
1980-05-16,-1.12756,-0.80921,7.0,305.665668388973,1.3878806
1980-05-17,-1.10886,-1.01424,7.0,312.4481929100607,1.5027486
1980-05-18,-1.02822,-1.21519,8.0,319.7641278233351,1.5918301
1980-05-19,-0.89422,-1.39496,8.0,327.33865434436285,1.656968
1980-05-20,-0.7187,-1.54065,8.0,334.9913525256499,1.7000388
1980-05-21,-0.51473,-1.64331,8.0,342.6080052625862,1.7220379
1980-05-22,-0.29529,-1.6972,8.0,350.1301042420304,1.7226967
1980-05-23,-0.07255,-1.69898,8.0,357.55483586570847,1.7005284
1980-05-24,0.14253,-1.64732,1.0,4.945050367261075,1.6534746
1980-05-25,0.34041,-1.54272,1.0,12.443249411132598,1.5798303
1980-05-26,0.51313,-1.38756,1.0,20.294768336261797,1.4794003
1980-05-27,0.65425,-1.1862,1.0,28.878983670144095,1.3546636
1980-05-28,0.75882,-0.94513,1.0,38.76006375075002,1.2120554
1980-05-29,0.82324,-0.67304,2.0,50.73227856350147,1.063347
1980-05-30,0.8453,-0.38076,2.0,65.75112048107543,0.9270978
1980-05-31,0.8244,-0.08112,2.0,84.38025283898939,0.8283814
1980-06-01,0.76209,0.21164,3.0,105.52050476204938,0.7909315
1980-06-02,0.66294,0.48282,3.0,126.06589621198651,0.8201247
1980-06-03,0.53531,0.7188,4.0,143.32393754832785,0.8962311
1980-06-04,0.39143,0.90896,4.0,156.70159632118606,0.9896594
1980-06-05,0.24622,1.04748,4.0,166.7722246487034,1.0760291
1980-06-06,0.11487,1.13401,4.0,174.2159300625047,1.1398131
1980-06-07,0.01007,1.17308,4.0,179.50817137091005,1.1731232
1980-06-08,-0.06001,1.17256,5.0,182.92976265332092,1.1740946
1980-06-09,-0.09239,1.14181,5.0,184.62603183221387,1.1455418
1980-06-10,-0.08887,1.09042,5.0,184.65934833550676,1.0940355
1980-06-11,-0.05502,1.02736,5.0,183.06553218052696,1.0288322
1980-06-12,0.001,0.9606,4.0,179.9403541965275,0.9606006
1980-06-13,0.06956,0.89695,4.0,175.56549061844638,0.8996432
1980-06-14,0.14056,0.84189,4.0,170.5214554468534,0.8535431
1980-06-15,0.2042,0.79951,4.0,165.6725849804689,0.825175
1980-06-16,0.25169,0.77232,4.0,161.94982035117934,0.8122967
1980-06-17,0.27577,0.76115,4.0,160.08419190605386,0.8095668
1980-06-18,0.27115,0.7651,4.0,160.48576918349147,0.8117267
1980-06-19,0.23482,0.7816,4.0,163.27789248867103,0.8161121
1980-06-20,0.16622,0.80668,4.0,168.35690710515283,0.8236272
1980-06-21,0.06728,0.83529,4.0,175.3949456738706,0.8379952
1980-06-22,-0.05772,0.86188,5.0,183.8313704474521,0.8638106
1980-06-23,-0.20252,0.88094,5.0,192.94682193925698,0.9039191
1980-06-24,-0.3593,0.88761,5.0,202.0378512202132,0.9575741
1980-06-25,-0.51937,0.87814,5.0,210.60190705002387,1.0202328
1980-06-26,-0.6738,0.85026,5.0,218.39553937657064,1.0848726
1980-06-27,-0.81419,0.80328,6.0,225.38646001153623,1.1437501
1980-06-28,-0.93325,0.73804,6.0,231.66207433881073,1.1898146
1980-06-29,-1.02532,0.65667,6.0,237.36231877010715,1.2175782
1980-06-30,-1.08671,0.56221,6.0,242.64519033678584,1.2235272
1980-07-01,-1.11589,0.45821,6.0,247.67582349133016,1.206303
1980-07-02,-1.1134,0.34831,6.0,252.6285135255091,1.1666102
1980-07-03,-1.08172,0.23589,6.0,257.6981343156075,1.1071414
1980-07-04,-1.02498,0.12381,6.0,263.1124627706814,1.0324305
1980-07-05,-0.94848,0.0143,6.0,269.1362310483104,0.9485878
1980-07-06,-0.85825,-0.09113,7.0,276.06102348818047,0.8630746
1980-07-07,-0.76055,-0.19161,7.0,284.1406007950894,0.7843154
1980-07-08,-0.66133,-0.28682,7.0,293.44646360742,0.7208489
1980-07-09,-0.56578,-0.37689,7.0,303.66926346843644,0.6798184
1980-07-10,-0.4779,-0.46218,7.0,314.0419903451294,0.6648299
1980-07-11,-0.40027,-0.54309,8.0,323.6089191419605,0.6746575
1980-07-12,-0.33391,-0.6198,8.0,331.6869525155281,0.7040226
1980-07-13,-0.27839,-0.69209,8.0,338.0877709559761,0.7459822
1980-07-14,-0.23209,-0.75922,8.0,343.0018529490817,0.7939023
1980-07-15,-0.19258,-0.81991,8.0,346.7819951651518,0.8422229
1980-07-16,-0.15704,-0.87247,8.0,349.79631888368726,0.8864905
1980-07-17,-0.1226,-0.91511,8.0,352.36935160144424,0.923286
1980-07-18,-0.08666,-0.94625,8.0,354.7673026154109,0.95021
1980-07-19,-0.04694,-0.96493,8.0,357.21498407437946,0.966071
1980-07-20,-0.00145,-0.97099,8.0,359.91443905855,0.9709911
1980-07-21,0.05152,-0.96523,1.0,3.0553133007456665,0.966604
1980-07-22,0.11356,-0.94919,1.0,6.822373909602561,0.955959
1980-07-23,0.18605,-0.92488,1.0,11.373892853647646,0.9434075
1980-07-24,0.27006,-0.89432,1.0,16.802869484788715,0.9342059
1980-07-25,0.36608,-0.85909,1.0,23.080081638383177,0.9338362
1980-07-26,0.47375,-0.82003,1.0,30.016004299816643,0.9470419
1980-07-27,0.5915,-0.77702,1.0,37.27990226740937,0.976541
1980-07-28,0.71642,-0.72914,1.0,44.49584693391637,1.0222049
1980-07-29,0.84424,-0.67492,2.0,51.35972943973064,1.0808599
1980-07-30,0.9695,-0.61285,2.0,57.701792779472115,1.1469592
1980-07-31,1.08603,-0.54185,2.0,63.48413952322716,1.2136979
1980-08-01,1.1875,-0.4617,2.0,68.75391853575142,1.274097
1980-08-02,1.26813,-0.37318,2.0,73.60211874685412,1.3218989
1980-08-03,1.32327,-0.27795,2.0,78.1375958651894,1.3521463
1980-08-04,1.34985,-0.17826,2.0,82.4771005145383,1.3615696
1980-08-05,1.34655,-0.07649,2.0,86.74884000717354,1.3487207
1980-08-06,1.31378,0.02516,3.0,91.09712860449291,1.3140209
1980-08-07,1.25346,0.12484,3.0,95.68769191683766,1.2596616
1980-08-08,1.16873,0.221,3.0,100.70786547421854,1.1894414
1980-08-09,1.0637,0.31228,3.0,106.36113205037351,1.108592
1980-08-10,0.94316,0.39732,3.0,112.84397353369448,1.0234324
1980-08-11,0.8124,0.47466,3.0,120.29641273040494,0.9409016
1980-08-12,0.67696,0.54276,3.0,128.72127199582982,0.867677
1980-08-13,0.54238,0.60011,4.0,137.89269447271613,0.8088931
1980-08-14,0.41396,0.64552,4.0,147.3287004438563,0.76685
1980-08-15,0.2964,0.6784,4.0,156.3989838817348,0.7403239
1980-08-16,0.19349,0.69905,4.0,164.52844752310577,0.7253339
1980-08-17,0.10775,0.70883,4.0,171.35657801299587,0.7169728
1980-08-18,0.04015,0.71017,4.0,176.76418421907178,0.711304
1980-08-19,-0.01008,0.70645,5.0,180.81747083053486,0.7065219
1980-08-20,-0.04553,0.70159,5.0,183.7130289618844,0.7030658
1980-08-21,-0.07047,0.69954,5.0,185.7524345766617,0.7030805
1980-08-22,-0.09055,0.70375,5.0,187.33184134088654,0.7095515
1980-08-23,-0.1123,0.71658,5.0,188.9067558316285,0.7253262
1980-08-24,-0.14251,0.73894,5.0,190.91589311130463,0.7525566
1980-08-25,-0.18754,0.77011,5.0,193.68647492523013,0.7926164
1980-08-26,-0.25265,0.80765,5.0,197.37078646798534,0.846245
1980-08-27,-0.3414,0.84761,5.0,201.93856932527387,0.9137815
1980-08-28,-0.45526,0.88473,5.0,207.22922103535393,0.9949919
1980-08-29,-0.59331,0.91283,5.0,213.02256586186004,1.0887035
1980-08-30,-0.75213,0.92517,5.0,219.10987253266606,1.192325
1980-08-31,-0.92584,0.91497,6.0,225.33832817323187,1.3016719
1980-09-01,-1.10635,0.87592,6.0,231.63061779392552,1.4111152
1980-09-02,-1.28379,0.80277,6.0,237.9817410386077,1.514119
1980-09-03,-1.44704,0.69194,6.0,244.4439859462326,1.6039656
1980-09-04,-1.58458,0.54213,6.0,251.11272006371078,1.6747533
1980-09-05,-1.68537,0.35466,6.0,258.1163792276078,1.7222821
1980-09-06,-1.73984,0.13381,6.0,265.6020753193377,1.7449781
1980-09-07,-1.74085,-0.11335,7.0,273.72537667520646,1.7445363
1980-09-08,-1.6845,-0.37727,7.0,282.62395833776515,1.7262307
1980-09-09,-1.57066,-0.64654,7.0,292.3738232871174,1.698525
1980-09-10,-1.40308,-0.90874,7.0,302.93012579537196,1.6716584
1980-09-11,-1.1892,-1.15123,7.0,314.0705426307112,1.6551517
1980-09-12,-0.93954,-1.36206,8.0,325.4023444904427,1.654673
1980-09-13,-0.66689,-1.53064,8.0,336.45755287100616,1.669611
1980-09-14,-0.38536,-1.6484,8.0,346.84180667391814,1.6928452
1980-09-15,-0.10931,-1.70926,8.0,356.3408232924211,1.7127516
1980-09-16,0.14754,-1.71005,1.0,4.931163978154018,1.7164029
1980-09-17,0.37297,-1.65074,1.0,12.731695598788093,1.6923503
1980-09-18,0.55694,-1.53466,1.0,19.94622666146327,1.632594
1980-09-19,0.69219,-1.36847,1.0,26.830882251181208,1.5335701
1980-09-20,0.77466,-1.16196,1.0,33.690750268824274,1.3965132
1980-09-21,0.80387,-0.92759,1.0,40.91292520204746,1.2274487
1980-09-22,0.78323,-0.67966,2.0,49.04968171689319,1.0370086
1980-09-23,0.72005,-0.43313,2.0,58.97192718041133,0.8402818
1980-09-24,0.62535,-0.20226,2.0,72.0769836183032,0.6572456
1980-09-25,0.51314,0.00084,3.0,90.09379197061436,0.5131407
1980-09-26,0.39922,0.16734,3.0,112.74184129949619,0.4328733
1980-09-27,0.29956,0.29241,3.0,134.30799718929916,0.4186165
1980-09-28,0.22856,0.3752,4.0,148.65154569199714,0.4393344
1980-09-29,0.19751,0.4184,4.0,154.72986740450781,0.4626757
1980-09-30,0.21339,0.42744,4.0,153.47034737353866,0.4777449
1980-10-01,0.27835,0.40964,4.0,145.8039284238258,0.4952612
1980-10-02,0.38973,0.37345,3.0,133.77796346337902,0.5397725
1980-10-03,0.54046,0.32784,3.0,121.24076486013641,0.6321203
1980-10-04,0.71995,0.28186,3.0,111.38031379320091,0.7731578
1980-10-05,0.91506,0.2443,3.0,104.94801775991253,0.9471099
1980-10-06,1.11115,0.22337,3.0,101.36644381784471,1.1333793
1980-10-07,1.29316,0.22633,3.0,99.92740623855464,1.3128169
1980-10-08,1.44648,0.25901,3.0,100.1519237048121,1.4694866
1980-10-09,1.55774,0.32527,3.0,101.7944018207931,1.5913373
1980-10-10,1.61531,0.42631,3.0,104.78430579368023,1.6706187
1980-10-11,1.60984,0.55997,3.0,109.17982247299317,1.7044505
1980-10-12,1.53469,0.7201,3.0,115.13668723085645,1.6952337
1980-10-13,1.38655,0.8961,3.0,122.87379134660725,1.6509136
1980-10-14,1.16637,1.07313,3.0,132.61590761077542,1.5849376
1980-10-15,0.88054,1.23334,4.0,144.47515610236962,1.5154135
1980-10-16,0.54171,1.35841,4.0,158.25875656372605,1.4624389
1980-10-17,0.16851,1.43321,4.0,173.2942223485152,1.4430823
1980-10-18,-0.2166,1.449,5.0,188.50175979083104,1.4650995
1980-10-19,-0.59083,1.40475,5.0,202.81135001770153,1.5239432
1980-10-20,-0.91468,1.32838,5.0,214.55005550272304,1.6128339
1980-10-21,-1.20519,1.20759,5.0,224.94300772325738,1.7060939
1980-10-22,-1.45081,1.04641,6.0,234.19862762196956,1.788805
1980-10-23,-1.64305,0.85132,6.0,242.6097922159379,1.8505024
1980-10-24,-1.77682,0.63066,6.0,250.4583193334983,1.8854233
1980-10-25,-1.85059,0.39401,6.0,257.98060008774803,1.8920696
1980-10-26,-1.86614,0.15143,6.0,265.3608350967163,1.8722739
1980-10-27,-1.82821,-0.08726,7.0,272.7326391942765,1.8302913
1980-10-28,-1.74387,-0.3132,7.0,280.1818032861263,1.7717723
1980-10-29,-1.6218,-0.51902,7.0,287.74608167789813,1.7028261
1980-10-30,-1.47147,-0.69929,7.0,295.41857443899363,1.6291809
1980-10-31,-1.30241,-0.85071,7.0,303.1518228831997,1.5556282
1980-11-01,-1.12348,-0.97213,7.0,310.8691331893392,1.4856796
1980-11-02,-0.94229,-1.06436,8.0,318.48116881929707,1.4215388
1980-11-03,-0.76483,-1.12985,8.0,325.9047277893409,1.3643775
1980-11-04,-0.59525,-1.1722,8.0,333.0782739735722,1.3146769
1980-11-05,-0.43588,-1.19564,8.0,339.9702739019008,1.272614
1980-11-06,-0.28736,-1.20447,8.0,346.5813307578725,1.2382746
1980-11-07,-0.14901,-1.20258,8.0,352.93656266910284,1.2117766
1980-11-08,-0.01923,-1.19306,8.0,359.0765741535672,1.193215
1980-11-09,0.10402,-1.1779,1.0,5.0466814614053135,1.182484
1980-11-10,0.2477,-1.15017,1.0,12.15356476191684,1.17654
1980-11-11,0.33846,-1.13278,1.0,16.635464585204403,1.1822629
1980-11-12,0.4245,-1.11399,1.0,20.859975929441845,1.19213
1980-11-13,0.50802,-1.09149,1.0,24.959018363160084,1.2039248
1980-11-14,0.59012,-1.06242,1.0,29.049933389350144,1.2153097
1980-11-15,0.67085,-1.02384,1.0,33.233992772710025,1.2240458
1980-11-16,0.7492,-0.9731,1.0,37.593055157361505,1.2280978
1980-11-17,0.82315,-0.90813,1.0,42.18988804559305,1.2256737
1980-11-18,0.88976,-0.82771,2.0,47.06912346553034,1.215227
1980-11-19,0.94529,-0.73162,2.0,52.261435114240825,1.1953415
1980-11-20,0.98543,-0.62084,2.0,57.7882772873504,1.1646951
1980-11-21,1.00559,-0.49762,2.0,63.671319977947746,1.121979
1980-11-22,1.00138,-0.36554,2.0,69.94608507901003,1.0660119
1980-11-23,0.96924,-0.22938,2.0,76.68536775569572,0.9960127
1980-11-24,0.90696,-0.09478,2.0,84.034076535139,0.911899
1980-11-25,0.8142,0.03233,3.0,92.27388838862971,0.8148416
1980-11-26,0.69274,0.14635,3.0,101.92904339165204,0.7080304
1980-11-27,0.54644,0.24262,3.0,113.94127710969852,0.5978805
1980-11-28,0.38095,0.31795,3.0,129.8491847414977,0.4962007
1980-11-29,0.20331,0.37087,4.0,151.26855773404105,0.4229415
1980-11-30,0.02134,0.40179,4.0,176.95974471254038,0.4023563
1980-12-01,-0.15691,0.41303,5.0,200.80177246588335,0.4418309
1980-12-02,-0.32379,0.40873,5.0,218.3857565347974,0.5214405
1980-12-03,-0.47267,0.39459,6.0,230.14450776965103,0.6157258
1980-12-04,-0.59844,0.37738,6.0,237.76421318638444,0.7074928
1980-12-05,-0.69783,0.36412,6.0,242.44494367898167,0.787115
1980-12-06,-0.7694,0.36117,6.0,244.85380711579143,0.849953
1980-12-07,-0.81339,0.37317,6.0,245.3551186568282,0.8949074
1980-12-08,-0.83125,0.40235,6.0,244.17162176324305,0.9235054
1980-12-09,-0.82525,0.44817,6.0,241.49486289196395,0.9390921
1980-12-10,-0.79813,0.50732,6.0,237.55849952624777,0.9457193
1980-12-11,-0.75288,0.57418,6.0,232.66923446726042,0.9468426
1980-12-12,-0.6926,0.64139,6.0,227.19842489184856,0.9439682
1980-12-13,-0.62039,0.70071,5.0,221.5208240727166,0.9358837
1980-12-14,-0.53927,0.74377,5.0,215.9439674669414,0.918698
1980-12-15,-0.45204,0.76292,5.0,210.64729174140453,0.8867847
1980-12-16,-0.36115,0.75192,5.0,205.6551490770731,0.8341541
1980-12-17,-0.2685,0.70655,5.0,200.80757047000006,0.7558473
1980-12-18,-0.17527,0.62503,5.0,195.66448121563263,0.6491395
1980-12-19,-0.08184,0.50825,5.0,189.14742493174694,0.5147969
1980-12-20,0.01238,0.35983,4.0,178.02950818135753,0.3600429
1980-12-21,0.10883,0.186,4.0,149.667776078277,0.2154993
1980-12-22,0.20967,-0.00465,2.0,88.72951921058161,0.2097216
1980-12-23,0.31744,-0.20158,2.0,57.58373236215765,0.3760355
1980-12-24,0.43456,-0.39281,2.0,47.88875779793477,0.5857833
1980-12-25,0.56264,-0.56554,1.0,44.852720847182894,0.7977464
1980-12-26,0.70168,-0.70697,1.0,44.78483423930069,0.996073
1980-12-27,0.84919,-0.80533,2.0,46.51850958543682,1.1703333
1980-12-28,0.99955,-0.85112,2.0,49.585500114673465,1.3128234
1980-12-29,1.14372,-0.83865,2.0,53.74870334094649,1.4182487
1980-12-30,1.26987,-0.76752,2.0,58.85088517434892,1.4837981
1980-12-31,1.36515,-0.64336,2.0,64.76670682355572,1.5091543
1981-01-01,1.40013,-0.51124,2.0,69.94096501112814,1.4905471
1981-01-02,1.40969,-0.31481,2.0,77.4113444139009,1.4444139
1981-01-03,1.36608,-0.10465,2.0,85.61935223713567,1.3700826
1981-01-04,1.27027,0.10201,3.0,94.59132828738973,1.2743593
1981-01-05,1.1279,0.29025,3.0,104.43118713858159,1.1646473
1981-01-06,0.94767,0.44853,3.0,115.32808459059551,1.0484548
1981-01-07,0.73982,0.56883,3.0,127.55582715782906,0.9332209
1981-01-08,0.51493,0.64626,4.0,141.45270358369407,0.8263201
1981-01-09,0.28326,0.67867,4.0,157.34555504668256,0.7354109
1981-01-10,0.05439,0.66622,4.0,175.33274062153328,0.6684365
1981-01-11,-0.16291,0.61117,5.0,194.92540704362727,0.6325096
1981-01-12,-0.36073,0.51761,5.0,214.8732061047686,0.6309091
1981-01-13,-0.53204,0.39127,6.0,233.66869253282408,0.6604232
1981-01-14,-0.67078,0.23923,6.0,250.37150346227625,0.7121634
1981-01-15,-0.77198,0.06963,6.0,264.84605968098526,0.7751138
1981-01-16,-0.83187,-0.1086,7.0,277.4378563488793,0.8389289
1981-01-17,-0.84811,-0.28612,7.0,288.64243497276243,0.8950728
1981-01-18,-0.82004,-0.45347,7.0,298.941945288164,0.9370702
1981-01-19,-0.74898,-0.60136,7.0,308.76116483451324,0.9605232
1981-01-20,-0.63848,-0.72102,8.0,318.4743623782871,0.9630818
1981-01-21,-0.49466,-0.80465,8.0,328.4188055035648,0.944537
1981-01-22,-0.32626,-0.84599,8.0,338.9106335809913,0.9067219
1981-01-23,-0.14444,-0.84119,8.0,350.2568064756963,0.8535007
1981-01-24,0.03803,-0.78963,1.0,2.757337100911485,0.7905453
1981-01-25,0.20814,-0.69447,1.0,16.684029187315247,0.7249902
1981-01-26,0.35426,-0.56257,1.0,32.19932643279111,0.6648196
1981-01-27,0.46757,-0.40351,2.0,49.20601121973195,0.6176099
1981-01-28,0.54272,-0.22824,2.0,67.19089252285029,0.5887601
1981-01-29,0.57781,-0.04754,2.0,85.29651620476871,0.5797624
1981-01-30,0.57377,0.12902,3.0,102.67294586998747,0.588097
1981-01-31,0.53362,0.2937,3.0,118.82801985449844,0.6091059
1981-02-01,0.46182,0.44076,3.0,133.6633537107627,0.6383941
1981-02-02,0.36375,0.56634,4.0,147.28809606727435,0.6730937
